plan_id,mhlw_plan_code,v41_lane,facility_id,prefecture,facility,category,treatment,treatment_class,status_source,status_normalized,postprocess_resolution,document_url,price_type,amount,amount_min,amount_max,tax,unit,products,makers,product_pair_method,postprocess_reason,score,page,excerpt,synthetic_postprocess
V41_01C2601038,01C2601038,C,V41F94BD4F42C4,東京都,医療法人 全医会 東京腰痛クリニック,第二種,自家脂肪組織由来の培養間葉系間質細胞を用いた関節疾患の治療,脂肪由来幹細胞,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2601038/5/0,point,1000000,,,税別,1 回,,,context_token,treatment_label_nearest,9,,"(署名または記名押印) 代諾者: (続柄: ) 10 (別紙) 本再生医療等の費用は以下のとおりです。 投与細胞数 治療費用(税別) 1 約3,000 万個×1 回分 100 万円 2 約5,000 万個×1 回分 120 万円 3 約1 億個×1 回分 160 万円 4 約3,000 万個×3 回分 200 万円 5 約2 億個×1 回分 250 万円 6 約1 億個×2 回分 270 万円 なお、脂肪組織の採",False
V41_01C2601038,01C2601038,C,V41F94BD4F42C4,東京都,医療法人 全医会 東京腰痛クリニック,第二種,自家脂肪組織由来の培養間葉系間質細胞を用いた関節疾患の治療,脂肪由来幹細胞,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2601038/5/0,point,1200000,,,税別,1 回,,,context_token,treatment_label_nearest,9,,"(続柄: ) 10 (別紙) 本再生医療等の費用は以下のとおりです。 投与細胞数 治療費用(税別) 1 約3,000 万個×1 回分 100 万円 2 約5,000 万個×1 回分 120 万円 3 約1 億個×1 回分 160 万円 4 約3,000 万個×3 回分 200 万円 5 約2 億個×1 回分 250 万円 6 約1 億個×2 回分 270 万円 なお、脂肪組織の採取の施術開始後や細胞加工の開始後、あるいは3 回投与の場合に1",False
V41_01C2601038,01C2601038,C,V41F94BD4F42C4,東京都,医療法人 全医会 東京腰痛クリニック,第二種,自家脂肪組織由来の培養間葉系間質細胞を用いた関節疾患の治療,脂肪由来幹細胞,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2601038/5/0,point,1600000,,,税別,1 回,,,context_token,treatment_label_nearest,9,,"10 (別紙) 本再生医療等の費用は以下のとおりです。 投与細胞数 治療費用(税別) 1 約3,000 万個×1 回分 100 万円 2 約5,000 万個×1 回分 120 万円 3 約1 億個×1 回分 160 万円 4 約3,000 万個×3 回分 200 万円 5 約2 億個×1 回分 250 万円 6 約1 億個×2 回分 270 万円 なお、脂肪組織の採取の施術開始後や細胞加工の開始後、あるいは3 回投与の場合に1 回目投 与の後や2 回目投与の後に同意を撤回された場合など、そ",False
V41_01C2601038,01C2601038,C,V41F94BD4F42C4,東京都,医療法人 全医会 東京腰痛クリニック,第二種,自家脂肪組織由来の培養間葉系間質細胞を用いた関節疾患の治療,脂肪由来幹細胞,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2601038/5/0,point,2000000,,,税別,1 回,,,context_token,treatment_label_nearest,7,,"とおりです。 投与細胞数 治療費用(税別) 1 約3,000 万個×1 回分 100 万円 2 約5,000 万個×1 回分 120 万円 3 約1 億個×1 回分 160 万円 4 約3,000 万個×3 回分 200 万円 5 約2 億個×1 回分 250 万円 6 約1 億個×2 回分 270 万円 なお、脂肪組織の採取の施術開始後や細胞加工の開始後、あるいは3 回投与の場合に1 回目投 与の後や2 回目投与の後に同意を撤回された場合など、それまでに費用が発生している場合は、 以下の通り、患者様ご自身にご",False
V41_01C2601038,01C2601038,C,V41F94BD4F42C4,東京都,医療法人 全医会 東京腰痛クリニック,第二種,自家脂肪組織由来の培養間葉系間質細胞を用いた関節疾患の治療,脂肪由来幹細胞,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2601038/5/0,point,2500000,,,不明,1 回,,,context_token,unclear,6,,") 1 約3,000 万個×1 回分 100 万円 2 約5,000 万個×1 回分 120 万円 3 約1 億個×1 回分 160 万円 4 約3,000 万個×3 回分 200 万円 5 約2 億個×1 回分 250 万円 6 約1 億個×2 回分 270 万円 なお、脂肪組織の採取の施術開始後や細胞加工の開始後、あるいは3 回投与の場合に1 回目投 与の後や2 回目投与の後に同意を撤回された場合など、それまでに費用が発生している場合は、 以下の通り、患者様ご自身にご負担いただきますのでご了承ください。 同意撤回の時期 キャ",False
V41_01C2601038,01C2601038,C,V41F94BD4F42C4,東京都,医療法人 全医会 東京腰痛クリニック,第二種,自家脂肪組織由来の培養間葉系間質細胞を用いた関節疾患の治療,脂肪由来幹細胞,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2601038/5/0,point,1280000,,,不明,,,,context_token,unclear,5,,ル費用のお支払いはありません 脂肪採取予定日の2 日前 ~脂肪採取当日の脂肪組織採取前 一律 10 万円をお支払いいただきます 脂肪組織採取後~細胞加工開始前 80 万円 96 万円 128 万円 160 万円 200 万円 216 万円 細胞加工開始後~細胞投与前 80 万円 96 万円 128 万円 160 万円 200 万円 216 万円 細胞投与後 治療費用全額をお支払いいただきます 以上,False
V41_01C2601038,01C2601038,C,V41F94BD4F42C4,東京都,医療法人 全医会 東京腰痛クリニック,第二種,自家脂肪組織由来の培養間葉系間質細胞を用いた関節疾患の治療,脂肪由来幹細胞,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2601038/5/0,point,1600000,,,不明,,,,context_token,unclear,5,,いはありません 脂肪採取予定日の2 日前 ~脂肪採取当日の脂肪組織採取前 一律 10 万円をお支払いいただきます 脂肪組織採取後~細胞加工開始前 80 万円 96 万円 128 万円 160 万円 200 万円 216 万円 細胞加工開始後~細胞投与前 80 万円 96 万円 128 万円 160 万円 200 万円 216 万円 細胞投与後 治療費用全額をお支払いいただきます 以上,False
V41_01C2601038,01C2601038,C,V41F94BD4F42C4,東京都,医療法人 全医会 東京腰痛クリニック,第二種,自家脂肪組織由来の培養間葉系間質細胞を用いた関節疾患の治療,脂肪由来幹細胞,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2601038/5/0,point,2000000,,,不明,,,,context_token,unclear,5,,脂肪採取予定日の2 日前 ~脂肪採取当日の脂肪組織採取前 一律 10 万円をお支払いいただきます 脂肪組織採取後~細胞加工開始前 80 万円 96 万円 128 万円 160 万円 200 万円 216 万円 細胞加工開始後~細胞投与前 80 万円 96 万円 128 万円 160 万円 200 万円 216 万円 細胞投与後 治療費用全額をお支払いいただきます 以上,False
V41_01C2601038,01C2601038,C,V41F94BD4F42C4,東京都,医療法人 全医会 東京腰痛クリニック,第二種,自家脂肪組織由来の培養間葉系間質細胞を用いた関節疾患の治療,脂肪由来幹細胞,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2601038/5/0,point,2160000,,,不明,,,,context_token,unclear,5,,定日の2 日前 ~脂肪採取当日の脂肪組織採取前 一律 10 万円をお支払いいただきます 脂肪組織採取後~細胞加工開始前 80 万円 96 万円 128 万円 160 万円 200 万円 216 万円 細胞加工開始後~細胞投与前 80 万円 96 万円 128 万円 160 万円 200 万円 216 万円 細胞投与後 治療費用全額をお支払いいただきます 以上,False
V41_01C2601038,01C2601038,C,V41F94BD4F42C4,東京都,医療法人 全医会 東京腰痛クリニック,第二種,自家脂肪組織由来の培養間葉系間質細胞を用いた関節疾患の治療,脂肪由来幹細胞,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2601038/5/0,point,2700000,,,税別,1 回,,,context_token,unclear,-1,,"万円 2 約5,000 万個×1 回分 120 万円 3 約1 億個×1 回分 160 万円 4 約3,000 万個×3 回分 200 万円 5 約2 億個×1 回分 250 万円 6 約1 億個×2 回分 270 万円 なお、脂肪組織の採取の施術開始後や細胞加工の開始後、あるいは3 回投与の場合に1 回目投 与の後や2 回目投与の後に同意を撤回された場合など、それまでに費用が発生している場合は、 以下の通り、患者様ご自身にご負担いただきますのでご了承ください。 同意撤回の時期 キャンセル費用(税別) 1 2 3 4 5 6 同意",False
V41_01C2601038,01C2601038,C,V41F94BD4F42C4,東京都,医療法人 全医会 東京腰痛クリニック,第二種,自家脂肪組織由来の培養間葉系間質細胞を用いた関節疾患の治療,脂肪由来幹細胞,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2601038/5/0,point,100000,,,税別,,,,context_token,unclear,-2,,場合は、 以下の通り、患者様ご自身にご負担いただきますのでご了承ください。 同意撤回の時期 キャンセル費用(税別) 1 2 3 4 5 6 同意日~脂肪採取予定日の3 日前 キャンセル費用のお支払いはありません 脂肪採取予定日の2 日前 ~脂肪採取当日の脂肪組織採取前 一律 10 万円をお支払いいただきます 脂肪組織採取後~細胞加工開始前 80 万円 96 万円 128 万円 160 万円 200 万円 216 万円 細胞加工開始後~細胞投与前 80 万円 96 万円 128 万円 160 万円 200 万円 216 万円 細胞投与後 治療費用全額をお支払いいただきます 以上,False
V41_01C2601038,01C2601038,C,V41F94BD4F42C4,東京都,医療法人 全医会 東京腰痛クリニック,第二種,自家脂肪組織由来の培養間葉系間質細胞を用いた関節疾患の治療,脂肪由来幹細胞,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2601038/5/0,point,800000,,,税別,,,,context_token,unclear,-2,,さい。 同意撤回の時期 キャンセル費用(税別) 1 2 3 4 5 6 同意日~脂肪採取予定日の3 日前 キャンセル費用のお支払いはありません 脂肪採取予定日の2 日前 ~脂肪採取当日の脂肪組織採取前 一律 10 万円をお支払いいただきます 脂肪組織採取後~細胞加工開始前 80 万円 96 万円 128 万円 160 万円 200 万円 216 万円 細胞加工開始後~細胞投与前 80 万円 96 万円 128 万円 160 万円 200 万円 216 万円 細胞投与後 治療費用全額をお支払いいただきます 以上,False
V41_01C2601038,01C2601038,C,V41F94BD4F42C4,東京都,医療法人 全医会 東京腰痛クリニック,第二種,自家脂肪組織由来の培養間葉系間質細胞を用いた関節疾患の治療,脂肪由来幹細胞,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2601038/5/0,point,960000,,,税別,,,,context_token,unclear,-2,,意撤回の時期 キャンセル費用(税別) 1 2 3 4 5 6 同意日~脂肪採取予定日の3 日前 キャンセル費用のお支払いはありません 脂肪採取予定日の2 日前 ~脂肪採取当日の脂肪組織採取前 一律 10 万円をお支払いいただきます 脂肪組織採取後~細胞加工開始前 80 万円 96 万円 128 万円 160 万円 200 万円 216 万円 細胞加工開始後~細胞投与前 80 万円 96 万円 128 万円 160 万円 200 万円 216 万円 細胞投与後 治療費用全額をお支払いいただきます 以上,False
V41_01C2601038,01C2601038,C,V41F94BD4F42C4,東京都,医療法人 全医会 東京腰痛クリニック,第二種,自家脂肪組織由来の培養間葉系間質細胞を用いた関節疾患の治療,脂肪由来幹細胞,AUTO,AUTO,source_status_retained,https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2601038/5/0,point,1280000,,,税別,,,,context_token,unclear,-2,,キャンセル費用(税別) 1 2 3 4 5 6 同意日~脂肪採取予定日の3 日前 キャンセル費用のお支払いはありません 脂肪採取予定日の2 日前 ~脂肪採取当日の脂肪組織採取前 一律 10 万円をお支払いいただきます 脂肪組織採取後~細胞加工開始前 80 万円 96 万円 128 万円 160 万円 200 万円 216 万円 細胞加工開始後~細胞投与前 80 万円 96 万円 128 万円 160 万円 200 万円 216 万円 細胞投与後 治療費用全額をお支払いいただきます 以上,False
